magnitude,depth_km,latitude,longitude,gap,dmin,rms,earthquake_risk,severe_earthquake
2.0462082700397266,225.21125695444505,-24.405367410096332,-132.63608645931276,38.41117341197749,0.593340001585361,0.35519801398793066,0.34957044385126573,0
2.0,10.039184711665209,31.11486927431892,44.74157684284435,229.52964990600913,2.2321014849357064,0.012520005961494473,0.3277504686181712,0
7.750727004983588,36.732949075477286,-58.417647056532424,18.5238328825684,48.58123391173791,0.8850725151643273,0.09071015451243797,0.7479249860844545,1
4.260184047422089,73.24940057783519,70.08111915617482,43.495864278265884,110.12255447742038,1.4135963055959304,0.7046675668037472,0.5167534895359592,0
2.401024933185818,58.549727801847865,-52.446631936004266,-11.576032490483612,181.13959409794086,1.2437769439861637,0.741539051441101,0.385906491054244,0
2.0,60.48024470302321,-47.320006843201114,133.37083676255548,240.17646951440364,0.5089216845249952,0.36200036505417094,0.3350131684693225,0
9.0,131.76777122869476,-27.2307845314497,-94.76249652887392,121.80756596208639,0.3375252867823898,2.1757449153844055,0.8479478372833528,1
6.707707173002788,61.80275666175194,22.837902120908183,64.57701679190137,40.54752842449062,0.19201489879871336,1.9851137245717156,0.7441687658986559,1
5.726837872439866,48.316572243709125,77.90574178900076,14.530170036561827,56.97608945868599,3.9604464351874062,0.4094714799263547,0.6463726920860652,0
2.0,16.468914670718068,23.89793570584675,43.894790200053194,270.44774308314794,0.29327106363319666,1.253534023357258,0.403995515593393,0
3.868712898174355,31.489543348014305,5.350448019531726,118.14681048404816,125.17150156385406,0.15455537429574479,0.04865945686130756,0.4774441253011683,0
2.0,61.98525170817375,27.711890877284787,-176.64146214273094,228.4477312121232,0.01358384046084926,0.15033198739171202,0.35857400404192485,0
2.0,67.34773807302345,-11.859867318417486,-138.53639243930246,284.7975562830122,0.18319985422793503,0.37208781250974327,0.4488405285654258,0
3.6023210245589787,3.76626694750463,45.521236982926496,140.15792107440444,109.65335650435101,0.3715674214215173,0.5060955387282136,0.4684132387884797,0
2.769890854252755,7.149736251615763,-11.088215158026472,96.40024329392219,237.21617782070393,1.9236227935460206,0.6526578972036624,0.44852865960914606,0
4.767970799351806,222.99569324392024,-48.92872995468635,-146.87467080195773,136.98166908645914,2.4561430929471673,0.2129505932497246,0.5379539793141199,0
5.1467610048249774,6.107188670871692,-59.05521876637321,75.41912125248393,263.54674492490176,0.8526136707633618,0.00032086957405683884,0.5788470960993433,0
4.968231617520235,16.068598054521345,84.99119913479396,94.8676565973517,161.92051707828543,0.773794307005692,1.1043603466538823,0.5874875056504798,0
2.7599463697856237,90.17069951312642,-82.23507407231183,0.4662921814287131,201.16385996306903,0.9202440563536669,0.7963193100066731,0.5268770071360482,0
2.3757834538106453,29.653456325635275,6.2334367089583225,-32.17952338365839,209.96947955984686,3.257224283704125,0.28148021313096133,0.38479622126415125,0
2.155105377469419,12.13652885776115,69.28573079365157,-142.02421086674568,96.33744216178358,1.377159198995911,1.3363772665115448,0.46975809409271774,0
4.459040909776396,52.17880451593076,-88.81845518544695,61.71174180026469,108.35034671433776,0.6896964313520019,0.6603128987556409,0.6181360541281353,0
2.3715184683429027,22.78628186778166,57.9282112729301,178.65897843001403,182.35554244014432,1.2170622953624628,0.24671175400514347,0.4422959461156477,0
2.451170231615137,5.880131783940124,-32.21613342934424,46.99123439036842,39.19402129516361,1.0824602031338482,0.023313025459094285,0.4655371859176036,0
3.5188143484712593,140.90997965380433,-69.16345882226454,0.42337415207069284,93.65969496436803,1.6590318227996539,0.21307116477228405,0.5147097415078926,0
2.5717468209243,37.28209546235034,-28.931827889808176,-128.38113518725632,134.54380080277778,0.5335850380681584,0.3566590711713692,0.398783385141476,0
2.0,60.72134770220698,88.65561777206048,77.30964596517697,187.24689446221137,0.575957976287044,0.5179828687396163,0.4610314364401129,0
2.0,114.74934637474918,-34.98188464532271,144.22706666287894,114.02719258647294,0.21732051919850096,0.964766628982317,0.43461740624617956,0
2.0,136.5951665125647,56.29688291126169,-156.38566416015053,47.04405625847724,0.24713271274031098,0.7187228551603053,0.38289773842783265,0
3.230868061339519,20.79645450227428,5.837192719530265,91.23922963055793,96.34176426024706,0.6017336198165617,1.1331451355708886,0.4899683473299768,0
2.9832853072198646,1.6743206730054354,-49.32237618525604,8.158725186882663,137.8568715626946,0.4906891074868836,0.01914967302311097,0.4632301220701153,0
2.8945991618525286,4.677958097483669,68.95090468038828,-171.87932408713752,32.47430297227298,0.6722361909962474,1.2132358401727548,0.5486464946053253,0
6.281438250887638,12.545659163856463,-45.58896069234979,12.68645829683578,139.99148773039627,0.822721238531585,0.3603755018668241,0.6224367082397212,0
3.3761384700842303,38.7043836206163,15.221405347516523,-166.36090441527213,161.4328217353096,2.5475332529000614,1.575121548956137,0.5140041303158935,0
2.0,151.03437386882052,24.392649973553887,-160.85699380053114,266.7741100308943,0.062257685236241644,0.207013357563084,0.395862817356605,0
2.0,2.990962718149582,-10.190197202586134,-66.44989772247838,165.74796845077725,1.1712381893444581,0.0033423247155330853,0.3198288296867292,0
3.97896847271429,12.955253995197777,-24.06549244644478,-144.85573238374187,246.1119874798155,2.678420817223375,0.3670316402811435,0.5885416926421603,0
2.3302910376856505,14.578265534457548,-79.24185277685038,52.538827748414064,86.11029373248532,2.545363833269341,0.9548299359716642,0.5244317586906955,0
2.1914714956564088,41.13399790583802,-40.42600702416832,133.39332715973103,265.6728170057992,0.5369797991234663,0.6947125455365202,0.4675381312398706,0
2.7468411712457907,89.16223085830933,-43.28241793172212,-123.65209158053443,84.91813934410752,0.32603036279344644,0.4302446025023663,0.37447519839659804,0
2.0,25.236907435494043,62.92435826340696,16.933105537397438,151.5511664747358,1.1883025697020666,0.10333260864693272,0.37483072039561355,0
3.2109796101785477,27.427632501250542,57.663450431913105,-42.54833919327416,241.16385208350113,0.09677532920313364,0.05507789840408093,0.3809216001649086,0
2.414437195380447,126.52860220156639,66.3141285443636,26.849835865018918,77.70728358005302,0.35819218484785864,0.4510860573835925,0.46241191204001586,0
3.1093248552709545,40.730662589537744,11.115112667085299,67.50268984193659,227.41585782883158,0.25991196009261475,0.4513712721909378,0.5405904662554815,0
4.164343226988496,177.8566800151024,68.51647077410394,151.10940733468328,163.96480852347537,1.5656725979325574,0.025548453246937834,0.39366861920134766,0
3.9433952051229983,83.6332025596795,-26.652231749488884,-34.85830464237819,35.00768826684265,1.1874933245152135,0.026282612381989763,0.5161774081263973,0
4.637276768731368,76.79047818941184,81.07177471816087,78.85076956958852,144.01877969163368,1.380222645780919,0.12987600684327394,0.5813709380031531,0
5.96490017798132,26.897382549263206,-27.751951672484488,-85.66861969662945,191.16048242381888,0.233654727612819,0.09910138223938819,0.5776057986542225,0
6.309799939962634,54.35302723063046,37.460054254022324,81.30609615963692,275.8053918154591,0.3350965954591014,0.9143678850712518,0.699610877745193,1
2.4112429783281635,22.951301459417753,-47.5079924999844,-88.5963679000963,246.59705401022896,0.30538966942792134,0.16640972802970347,0.4757746314653558,0
2.0265560982060444,15.164790002314293,42.896683459739165,-94.70751159427653,173.0311477820615,0.6907758057326178,0.7085840211773385,0.49862337589885664,0
2.0,3.8743319728202654,36.802186588992384,-150.9102784524743,210.46781220569454,0.17014711123697573,0.16079358770721822,0.3285787008280792,0
3.6574628459096177,65.16187733343767,-65.44009210899293,120.82586217003086,34.97599478529544,0.13815772785531458,0.1856723851189982,0.5142399361570593,0
2.3565600992245073,62.8476206548599,-47.00205318346162,37.57408971614811,80.79573129009117,0.6136264352854064,0.2529123503126246,0.38084225740494276,0
3.359703141408746,23.634022121035763,-80.1928412436413,-142.26499240502216,29.297556520978937,0.4509593705998705,0.012083774867447019,0.39473910864874706,0
2.0,45.42977070524037,51.892379814988715,-133.98387726175505,268.75099336745245,0.3185342488596908,0.1264047545730159,0.325473477586182,0
4.824297759118844,24.489235934022886,79.24846688773158,49.709514439211716,262.8379529499582,2.58861480832625,1.4677465169283979,0.6110029456248334,0
4.278952698818099,84.83827160440178,-81.47023487223736,6.260694559205405,48.076267540211546,0.7805263665598862,0.5308539143141866,0.477520922482303,0
2.0,127.35633067640471,78.26216462436273,12.163560405682688,226.99375809434954,1.616022908554268,0.4461758841025057,0.42283546222242585,0
3.4392222858280985,7.549750578614038,87.17540773933848,65.03364119994791,131.28370416001866,0.23897248844212898,0.473229610918972,0.44140242614379355,0
2.0,8.919555357816373,68.44329518324577,-18.058402630627086,145.2493842763484,1.2351861266396273,0.45290906341653403,0.47309253703236087,0
2.0058762121707074,389.7294461941478,-76.93484950237786,-49.26205327777359,58.870529549180105,0.023767039943068904,0.3723512795447092,0.32092968153914947,0
2.0,77.42774316002483,-10.51776134317302,-2.529478894902553,201.62461409064414,0.49148834346727555,0.2993604943496926,0.44512740199099754,0
2.408819011990588,28.775102178563085,34.74056384948729,-9.0818412714072,259.1912839031454,1.4171879893449892,0.07218046730269292,0.3423188564672472,0
3.5549890546287024,214.72935365755546,78.74832600797609,-31.43802483884187,114.44649036983034,0.5289993434972223,0.02395867351054043,0.3798160274828967,0
2.0,68.95424876415416,-6.109174687819305,85.0093701039566,143.3856731005725,0.3382778511953169,0.08191748148503748,0.34331211281675267,0
2.0,15.00902106168157,45.90735002486417,29.96695294543707,26.963458647214633,0.4872030953133048,0.15433940792201453,0.4523923886337333,0
2.0,76.25302993656537,-39.320492225337546,-103.19318925026104,269.9657815484504,0.11881359822085423,0.08101053967774362,0.4245783741548922,0
3.5460000415859207,12.43901165579173,60.2866715140261,159.64792611152455,167.33334455945968,3.015146273263618,1.9535146804792343,0.5920586336750336,0
5.550609165548726,21.210332142102466,-33.10553704096497,-60.05203685367236,56.69581807947424,0.4269716067432175,0.2805961311620912,0.5642771477894886,0
3.6897740866849715,224.09328404375145,-37.1058184594431,-161.53060052155078,140.02133295587936,0.07284915455434868,0.09784666354220385,0.3722314528573772,0
2.0,31.49968785590009,63.735260048691714,-40.323859102238,204.40052619050647,0.08091728744848932,0.11454118816162262,0.41848481133499205,0
4.221929334416046,75.44838514712889,-16.657792326262694,81.03637852910231,281.0483751350142,1.2771155754027332,0.2286392002427258,0.5514289729792028,0
2.7185385964475968,23.254533611864286,-2.5639238760395813,160.1521742295638,50.94209788812264,4.941660611004638,0.6333607500897956,0.412396859784307,0
3.331511107921635,19.973948438712956,68.33915688893543,129.88000525005555,175.0137381096588,3.775923174381167,0.1799878147426205,0.425464979456267,0
2.0,15.228306929629722,-87.11730695250901,133.44109540344016,268.727446899327,0.1860013333866846,0.6411764421109786,0.48030914394879926,0
2.0,154.51984396625113,-67.40332713558226,-64.03142670218696,262.3837463471514,0.15736058988935064,0.5217307848118776,0.39551954105269554,0
2.0,34.05607792427172,83.46673853043936,60.36582770929405,105.99411730088597,1.778677172547354,0.21738097063521802,0.46479161052248286,0
3.737319677241893,32.29841874986489,67.60782154048096,110.0691804545163,209.44915129124738,6.049569030104399,0.8255173380446853,0.4718282786240509,0
2.0,13.354538654776471,-61.381019547256514,52.22237502004816,198.8577900807242,1.6841120729472896,0.1766799248921508,0.3539291870956514,0
2.0,11.211490127568755,73.90531424407041,-161.20986550690128,274.0178402617949,1.0960709579512975,1.6385234153384833,0.4347624236108111,0
2.0,36.80992467051503,20.415722771393646,-125.46344241189104,87.09571244084344,3.9309825152665216,0.1405569012229859,0.4065946961767182,0
4.580852166877873,12.038517051942149,-8.086628059201075,-133.32979890125003,284.18469160340607,0.0699869914696287,0.2822176906974599,0.5580857996419242,0
5.2405699903362475,37.62735864519359,69.22738523055617,77.30648717431416,34.71876055184887,0.04144878017365952,0.7287149661140156,0.5661972873994607,0
3.103153424895782,48.634230224409606,-87.4795661086536,39.8219013119396,254.80212210119046,0.656881635339783,0.4261461081314558,0.43118022597433014,0
2.0,32.66410199425954,50.683477933290334,-130.83631155151448,30.464488022657648,2.576171651127455,0.524035431913019,0.47838501302599495,0
2.123394926362323,15.887401945840592,18.12155879127117,68.28488728985045,88.11818441525217,2.1399603754573397,0.9444736161151055,0.39330134324035776,0
2.935373529467761,34.14348446930215,-73.2743826895057,24.68932233569737,292.25480564619056,3.390036889834045,1.610556497493095,0.586386132173457,0
2.0,11.309362843821562,13.46856022007151,-99.47295555733297,288.8062793943709,1.2150233292890573,0.02595654763919393,0.3989555375722442,0
2.0931647912611577,5.706444080326026,-80.81350889698804,-86.91608165666409,111.98538193156884,0.2591463116383228,0.15301191941947595,0.4080872500844747,0
5.195506132086867,32.537805904326994,-5.997019149169688,2.004544743806292,260.9022214073318,1.2982514176966016,0.26040542472238437,0.5331436931706974,0
2.0,71.84900437490475,-8.22655816498687,131.37174383660556,261.8618387698574,0.6772177830619879,0.6818744259814745,0.394785307044668,0
3.1055340856447513,28.16774452304361,34.899724337681874,-110.93329357908321,288.97469181969,0.12660310880356707,0.4210050317072364,0.49012563772352324,0
2.0,20.254772925497484,-3.1391578896741805,102.26652567665525,237.1933761683311,0.31650823302753933,1.4272737265427367,0.535220339234541,0
2.0,119.32115782046546,65.61370112805503,113.43856794953564,50.2198923283315,0.7365362156614133,1.4463764204950533,0.42876745667528077,0
4.382741106586449,2.0422082723731014,46.52574634731491,-176.7877639921975,155.0729226729427,0.40470031219017777,0.3669321079216592,0.537456558503869,0
2.0,6.626851419231082,-89.44881598356794,48.05333720781232,243.81824938571773,1.3431360197058584,0.17976531062673942,0.3962460074777191,0
4.096737911784248,2.915985518993016,12.578297054993016,108.32363019073068,159.10586105795676,0.2847785278461052,0.20598983945961288,0.5908419754776426,0
5.050340478974691,57.57072324898769,50.36708954145834,-36.35210051870058,270.9235341454825,0.03520534907672104,0.004336738204354928,0.49451525433373583,0
8.066377707954755,24.476972670629536,-55.60297498605618,23.925814544233333,114.09873041136515,0.8141986194651064,0.01723573501853699,0.7476538787461339,1
4.0181977025570905,81.35114313148975,0.45656019012943716,110.25394464911199,87.3484426239255,0.7517710272414824,0.030093083066015238,0.41402919963794005,0
2.6070106096218666,3.2873277314237193,-14.757946729844079,78.34746518371321,156.026235057261,1.2169941393826447,0.006709536963575772,0.3448534153981588,0
2.0,118.09348404594687,42.39394940471831,-58.34353388476819,295.49224165272267,1.7172826360725877,0.01790550588391339,0.42247167820733944,0
2.541057451743904,252.72237101704582,55.03383054754116,13.601184810135209,55.492999196353566,0.8057715762564167,0.7504317623365343,0.3384097801906442,0
2.0,100.7332227096428,64.90966830651925,-177.7970733000014,120.0360153569109,0.4001274146676704,0.0021645530154598947,0.3174013770689321,0
5.94213426467855,112.32124090117681,23.16318557518447,-98.1880167521912,170.29509581683553,0.37043953234041094,0.31890119694762104,0.525527025799375,0
2.547853053505486,28.067338124402696,65.18273176355433,172.85613638083106,163.46663766021678,1.558614981925825,0.5606741005959961,0.4556233493894286,0
5.843829223200279,16.382399171654917,-86.20935069284661,110.97154104876364,154.1654504426155,0.4255431969896303,0.753367869304542,0.643000563192572,0
9.0,41.122225058273834,67.13488850137804,64.68285688276467,75.69688325248148,0.3652234642948915,1.2144623408735888,0.8834056726183722,1
3.8342176016800114,40.72401192032538,-28.646174714996164,178.3675464693581,52.20376171662379,1.711906693930906,0.47859806773635405,0.4817968853519088,0
4.912857768834242,132.12979635694975,-17.086445098354957,-35.02290598770449,265.4492417741546,1.3424523183671362,0.19898257602574604,0.5984320648971289,0
2.0,43.72261865641899,88.16053991383319,-139.51561702499833,109.89936592463191,0.1290987585260303,0.06350874349852134,0.4416685122369387,0
2.6732559924979853,3.1956124715596603,15.498829529855911,-120.19590744916837,299.53970229296976,2.0790953463509156,0.3714414354682757,0.4732218974645956,0
5.657611859215559,33.89161575552422,52.97633063226911,-83.82516132852045,265.2516812712861,0.3909603249945235,2.4565786133633685,0.8050162226600164,1
3.319285089637283,55.76874855650063,-11.935118052985175,134.99577847712845,129.9236777804239,0.937834139062014,0.3071782175769593,0.4029921085953034,0
