rainfall_mm,humidity_percent,pressure_hpa,river_level_m,soil_moisture,flood_risk,flood_occurred
32.00686524219417,83.93693293797335,1019.3652446321701,12.233389798726984,0.27768845371217815,0.6063480979927554,1
148.50300471065697,56.78059399464988,1014.490872933885,2.589230277283122,0.2742863539965431,0.4415165345029309,0
26.759072313952004,78.72990706625761,1011.7247464546183,9.769523162798704,0.2683818027590552,0.5145547496324311,0
23.63967219173367,77.34047477913157,1013.1525700407732,1.0912461347846887,0.5073343607280951,0.24729122058585873,0
96.69752089440674,86.85839935256874,1009.0568201918571,1.6419740200234658,0.09956382725638448,0.3758862479109064,0
140.66769039895252,52.63006544958664,1019.7893715936758,1.512748720209055,0.26408604612106756,0.35518501713832373,0
94.89177871785353,86.10415442868486,998.478132414614,0.1455466685115289,0.15903785927949174,0.37521818480204316,0
76.08895885423004,56.812540818452405,1013.086946204008,5.310673885838123,0.27140010319335806,0.4170286477890013,0
65.36907174917371,100.0,1023.4414000690954,0.07508643752672708,0.2666941821701725,0.30540871878249626,0
56.99549153433252,56.67292049995113,1001.642974203621,3.926625287009368,0.22399365166934468,0.2972555546822391,0
171.88996502597246,52.498393106445235,1032.446671217525,1.5680103947296222,0.18875361152761475,0.4768934357718439,0
106.05219696949611,65.64242259191843,1002.2271132373487,0.01880194418654817,0.3134162302834916,0.40657725531889044,0
60.86594068293271,85.72547328453135,1007.9530778465662,1.0272465811281892,0.26294311077061755,0.3628372409677587,0
46.83032646557786,75.32571507182641,1023.2593420725057,1.2745296008638083,0.4694311368449771,0.33718478355654724,0
129.3809478353937,95.19252763823788,1027.5203322923053,10.031826957579817,0.16960248593159094,0.7286863427265342,1
169.17208367011088,65.49255151562289,1016.5747959080805,3.2459655753065366,0.5155777295634069,0.7022862564710248,1
159.06048909014444,62.65049571291195,1016.3113543667718,2.352970254610014,0.4395686116427684,0.5273294953995913,0
40.05235241056735,58.98316763792756,1030.8787071500365,0.4076329346064882,0.14576902623233123,0.2419124634883358,0
64.92489006438122,62.10539146487638,999.3189353207011,1.4883250656001836,0.26697171675755554,0.376133389406039,0
56.071748376004926,49.04178631113114,995.7516550767322,0.10925870331334542,0.1626481850886338,0.21806436734548187,0
71.91440578929942,60.267679546723066,993.7564407060181,4.302491120869876,0.4512659831139627,0.33636952781851864,0
147.55442616816282,51.84276115087137,1004.4874068649216,0.5329933816591274,0.13880526115143935,0.4512837825533977,0
205.11312286036053,80.78455058983157,1005.8390892940331,2.707427551991922,0.1255427237843114,0.6770535223344556,1
108.92435701542493,92.20291778858805,1016.8057151387629,3.6058399576386244,0.3957832363825274,0.47283985384462457,0
48.24223115461086,73.32459482333981,1023.0775143274684,1.3695290631059742,0.42338383169089105,0.3424869746821215,0
81.0420982444452,59.89150677386141,1022.0861043889398,3.0038564026800314,0.17619825771104763,0.38405394315530206,0
230.62697675367923,81.16413739919095,1021.7937830734268,4.334731988880033,0.17737534740012628,0.7892696141027524,1
89.07943007769265,69.41110474187127,1003.4194729018566,0.6104779356474599,0.3060025019627377,0.2962395248837868,0
65.48423512877886,85.22271592220622,1016.8479711350366,2.7553316109229766,0.5069464542586423,0.4735550866886283,0
69.94263059006393,55.81858203783489,1005.6620973482916,3.9714591787030002,0.5619257591520233,0.3979941422652862,0
108.5756682024006,56.85995664694446,1019.008946882911,1.3250560400422557,0.5833145307161008,0.37774000580830325,0
41.28158672526314,80.89238682363344,1013.4266799584507,0.5319703735975905,0.19691504766030515,0.3183762050201777,0
54.95985590616813,69.69599675293554,1021.8493848119376,1.011104473254743,0.29932077333738655,0.3525596135184522,0
157.48861967871252,83.90315049191356,1036.762558032598,8.112533134427196,0.3544521800225178,0.7684338724200415,1
106.4063807661532,57.12213859863303,1012.6716474935023,1.3269223837142363,0.43053019867062714,0.4417187027494196,0
89.758042023944,76.50478996238864,1001.9665787822001,0.3418606163316766,0.30547102395395787,0.3453642491622749,0
162.80067823395171,78.197309186166,996.6879447280833,0.25904881306252137,0.38704996143993725,0.5032806550958889,0
45.734289189076264,46.94318165958597,1004.0319222294096,0.5971645792783399,0.2456179852562714,0.2908320807239276,0
63.92174586154902,69.94868273297526,1023.6683695564192,0.40922028999559473,0.3111140555317977,0.19153582165837713,0
103.9465152390697,39.75712265466203,1017.8449885817271,2.04984992641477,0.2908299086674529,0.2723718654541562,0
101.34572952986815,92.04780082851366,1015.3030416975637,1.2810689536256925,0.2244830865455625,0.431930538508596,0
21.292278714920656,50.23597842268858,1016.814487009637,5.524216872472891,0.4438272711657627,0.32406542548274475,0
59.02307068025574,67.16661435595879,1020.193692370702,6.387875820363813,0.2018990909500333,0.5222752341204033,0
73.34991851808032,69.92647784604287,997.4295446812315,1.923255056440357,0.20829867035439611,0.3426810756636091,0
112.2302771015884,55.567974163256984,1022.862581381924,6.581921423695838,0.34032940083442637,0.5781868149261248,0
101.08818207587997,97.73807023703685,1016.8939392676003,1.796030089045799,0.33403585211162684,0.5276377570615534,0
78.61964820006544,59.62457765085543,998.5926659503364,3.081349497427346,0.06984165497063358,0.42232301755601526,0
10.705254095300031,65.95310229689083,1016.3543867305876,0.5321268221071482,0.4780035591248846,0.16051031606372793,0
81.63355972257303,59.65752534689566,999.9758180119586,0.16204644692888234,0.09743866154599563,0.3158969716129712,0
87.28195138926117,59.530125691925974,1018.1017974367517,0.5233643783041674,0.06188938324754273,0.227911373732056,0
364.8998894391435,68.3652815295116,1014.1992572154323,0.8704362553780158,0.37260127529736486,0.973792462243649,1
71.52298863153166,80.54582802385087,1002.9081307832793,4.170688999343503,0.25798712296055776,0.43591380108876937,0
104.35297612319987,72.40196729140905,1017.1350485891684,0.5716851141217845,0.5067768334717111,0.4485549775968659,0
181.01063794404826,58.622069519281105,1021.0903119015369,0.4200446226784784,0.6411742815621528,0.5390245339575589,0
141.90363482361803,69.90562307424904,1007.2650241655875,7.877035601907396,0.4836335906981341,0.6906815191106263,1
210.64022903057395,49.49492082407677,1020.8226620408831,3.50198181176927,0.2524765063176305,0.6682228592087327,1
21.645610970384322,87.74891979135882,1010.2147400648995,1.923404273073023,0.30353824792826334,0.3207663629744617,0
34.35309470801628,62.410538635318034,1021.7430355933044,0.2993562338057706,0.5382077033674003,0.22438862001981597,0
51.863352222111345,63.21307282847493,1012.040554937884,5.727393727713098,0.26533464480154256,0.35855735607156136,0
17.965859742612736,40.80776708628203,1024.731521176824,0.34373672698371593,0.11348489466560699,0.11288935743264716,0
87.83786468040738,62.399543547409365,1003.8639379281904,2.832886684184505,0.40601495285677064,0.43751221572449744,0
36.95888552852585,95.23483319428004,1004.1535137986774,3.304939094068983,0.1893359534954793,0.4443113216998409,0
228.76043733410452,79.17281640556189,1005.1200208974004,1.5331709773389153,0.24226140445819946,0.6711143169296463,1
42.31004402226446,86.63495678685508,1014.2665903155704,7.264670974107629,0.1670897569412191,0.44722088152654516,0
64.22516089348198,71.74916193448409,1011.4771888555729,0.15609315742088525,0.3937521537042945,0.25178195444588997,0
147.64810798521265,30.697642182287304,1015.8656006962696,5.113173413541047,0.06131802022499472,0.5229532064238717,0
26.456902848374675,71.04403110457312,1001.3587313155065,2.420926328199182,0.20065511470487804,0.2684377563609737,0
16.679158245499558,73.01819456289718,1005.8250963312237,2.834099357038288,0.27073188876408566,0.25991774683547564,0
95.82858718888062,83.43458711744594,1025.706425129889,12.988430635870827,0.08763263759421848,0.8315159087490294,1
101.25952428748765,69.44889541651129,1016.7158855006878,2.6214744504443708,0.16353481843816634,0.45316649751741545,0
144.67273199119154,58.42313486496347,1019.2358970419224,4.7840615080715025,0.3466906210096983,0.6044438685349162,1
121.76886100138739,68.51199251245805,1010.4469896597377,0.5000442680645321,0.5517843816906276,0.421848938803187,0
104.01118352851447,64.86609602640368,1015.9483781250367,4.970997571709745,0.11615369815200266,0.49271129298233035,0
46.694070847711316,77.85466855053818,1008.2512209617219,4.294790474205996,0.33853698616555844,0.4156058940738799,0
99.24224558184721,68.54544223497037,994.4973030490274,10.336395295834345,0.48628846041516816,0.6646042528459227,1
103.71871300803512,55.14791662383653,1023.3543747968282,8.233083172558242,0.20433528676046261,0.6220619758690257,1
45.20421464042588,78.50349727808192,1014.8217873874411,0.7223441070884058,0.32410747606857165,0.2694408471639769,0
271.10377598892137,58.91713748036209,1005.6796006844239,1.8760906436030707,0.24124180320593847,0.7922643879624337,1
117.81367853840547,65.26005032675033,1013.0126205135083,7.273688003663175,0.2670116489585961,0.6441272293775947,1
34.923087273519826,63.041229395172095,1008.3384479887977,3.071336107778596,0.446491427396513,0.35708203053111714,0
145.1638952601131,73.55834446051186,1027.984698448781,1.8691869244972912,0.2428965430718646,0.5182226801318398,0
162.26975702019496,49.430756646125914,1019.7155897075493,0.3460263717231779,0.2950883878445637,0.4544884998728685,0
112.91891743807079,70.48162368746914,1001.5216155783263,1.3004715838847554,0.06199359306075475,0.4599601473193949,0
68.4759919069465,86.20658597253173,1000.1663947733023,3.2830238097848943,0.4484832817850139,0.43066456725718544,0
43.53426730231049,71.43657123483165,1015.5054007948953,4.500600276071735,0.1886189080365993,0.26525788497028885,0
78.4548598176049,59.988555689898675,1014.3436350645451,1.7780974700165946,0.14565128651037412,0.3274259950660915,0
107.3512972861151,64.51522796726778,1018.1797051076531,0.17239318327102213,0.2272411417555992,0.3488049455838048,0
84.17542248458246,74.43621679705177,1011.5667321100335,3.0085881075468457,0.2577936560602243,0.3961859103857844,0
216.77636084938078,78.40446252297764,1006.5266001011349,7.637273394380676,0.4593872879167124,0.9117365067170357,1
130.59564179235278,92.55905119249392,1018.0964766913888,2.057982963518825,0.19616010374214027,0.45172615254421367,0
39.34600271889659,45.61386126512987,1018.9409793730493,7.911015763836677,0.5149239930198137,0.4433528423093148,0
31.55938274146119,73.9515665297608,1025.574744854942,1.3113351190152795,0.17631101755032405,0.2625969724774138,0
118.51755575086457,72.78088960774829,1020.344544414215,6.524311491302733,0.22209367675943478,0.5683120060543346,0
69.72512629846753,68.99861232734006,1004.6316735328764,4.63010446410376,0.44624393166425624,0.5059359822149873,0
138.440607309468,75.3315935854069,1015.5645173383642,9.790172479520505,0.07717307169727926,0.8087251115927205,1
117.7652814293246,66.55696094784653,1010.1419607502377,4.696567908170987,0.5831506494321954,0.5726802328094154,0
78.72009397131302,55.01779433523058,1003.549931708283,1.1635228630832761,0.4072134223469344,0.35913916707515264,0
39.75303405300284,73.20288888892709,995.1111715445905,6.924829594621883,0.06104388516536255,0.47360517487010595,0
18.809986234326097,79.73881749656891,1035.4774290751643,3.3235441097212464,0.1690005807479472,0.3241452640794516,0
97.93103708488948,69.29029162001028,1007.4109439924522,0.5304597286110403,0.17641444121127842,0.4586262804797238,0
26.01257668095161,85.89013815041125,1011.7381054408428,0.14116501247091,0.10120217246371865,0.2178651539222852,0
38.31020647028486,66.43904309851536,1015.1980915067895,1.3663884828381112,0.24691750401803325,0.29625641330469576,0
93.6553139993324,76.90848817902315,1014.1168492980171,4.637476565671029,0.32241377565686696,0.49432241334279126,0
87.1474437759646,46.27385180748185,987.7842822816926,2.888689789236244,0.15806028959767013,0.4335028568812011,0
29.1860978236741,100.0,1011.3426171521052,2.246786289811012,0.29095003589716195,0.31132001203850823,0
174.61632817617766,66.58631020972234,1030.7115530556046,0.01120379860192453,0.08242337833576634,0.44726379021022683,0
171.54292152242044,62.6772043289563,1010.8816439365813,1.7154484174395053,0.23457921911671709,0.5447132443316592,0
121.19571041879323,66.01373138668234,1029.3511578767927,0.5149404052089095,0.1432960256597539,0.47828240702014013,0
121.09222270489903,55.76823871634571,1013.3141621283219,1.8185280972609879,0.12222262511288583,0.4969263263763451,0
121.19673945653658,52.4722517082207,1009.4885956829339,14.400025166197356,0.06744643037716713,0.701289807903646,1
161.32799734285317,70.61566492155741,1014.4441828867295,6.349283284594735,0.5687911185285739,0.760860085523172,1
132.84876804141243,71.71173625200025,1013.3757015032891,1.1159340547933978,0.3745490918390189,0.4858652877446257,0
42.73989053737681,73.35813517703353,1013.1533352045095,2.700568611091007,0.4659776740992542,0.3348082689774971,0
68.962424035216,69.49086635663637,1007.1793113859134,2.0920393559983874,0.19904429666426543,0.4304457029409711,0
339.82660991122435,68.75367995275744,999.3612661477234,0.4179482933265592,0.6024165007503319,0.9276904904856086,1
11.57421595356351,51.95385983865308,1018.6125144011013,13.758019704675778,0.1939363209202754,0.5944410816579973,0
56.43148547347286,62.689465829799396,1013.9484455939054,1.6610697143639126,0.18928837198963008,0.3273353601466246,0
175.2406278014148,72.41911890704652,1029.6443555550836,2.113589374565508,0.44673042587453043,0.5823641698884026,0
45.16334131179183,61.918882632179766,1012.6664691709033,3.1289593004323946,0.24377797580192398,0.3421635430218928,0
135.34896441746116,74.38252977770836,997.8614997739854,0.6378890479733368,0.10561572463058476,0.4651573266977076,0
86.30973191984276,67.9718573030477,1016.2241185540952,0.7539601797059025,0.206767214571663,0.29865858607666423,0
47.95224585148211,67.85619651613933,1013.7592102322837,0.6416537390621578,0.14848478505961643,0.2998028505073358,0
9.050560856057931,73.10903129695322,1008.6913983924372,1.4557930606624288,0.23181585465576537,0.29893655352903403,0
95.9576259967734,77.27714643472358,1019.1842441247709,0.6682194851802807,0.22570059234394216,0.4603726467839988,0
41.93046607414222,80.62031793801604,1017.9762211755235,7.827166414069232,0.14581437900833966,0.45127415852443514,0
76.14436876374037,99.74563837525784,1001.0308703725203,3.7585864069143287,0.5598457448608004,0.5065790094963526,0
120.3650484962888,82.95672854750288,1008.3215476656823,6.843515091722365,0.5831955201142088,0.709833004400801,1
152.6406149173539,47.79334112465926,1023.9442486564232,5.661194727272765,0.42319464237106763,0.6068124995190135,1
56.28161778870119,53.742067929154175,1003.2026607247582,3.6436046775840953,0.04421053239806856,0.30269993885096363,0
47.875080766208384,65.88029812700576,1011.2763928367066,0.834170389507958,0.2761225404079361,0.34012562304045235,0
25.565303896414836,58.5562446404364,1015.2717822972164,2.866021520349034,0.5952340586308466,0.3047513518736075,0
157.73145361982083,75.85745290722467,1001.4610916548019,0.6184863931604335,0.30712209704985455,0.4470688573771199,0
309.08629877543046,77.44888526785452,1012.0158391140518,0.4263364732675273,0.12135229764810626,0.8372728272830657,1
169.32381915998337,62.747311171951225,1011.6875475965587,3.0037101638953025,0.24526214495180462,0.6334957013982636,1
194.78005263213504,87.84512797277534,1009.7652000474438,2.9394940016025948,0.43333424489052963,0.6792248907208496,1
45.49170477611579,91.81300018413735,997.6944341380492,0.5110205738940592,0.6163133260660022,0.3872297125574867,0
115.39008325278365,42.82258086316604,1012.9968821924203,1.3035744824080353,0.1382957326714796,0.2843907430879428,0
144.00347494803887,48.56683068206735,1006.8143259209377,0.20573978624700223,0.11146347441963063,0.4005146426402007,0
33.156929871566064,86.45860227339244,1023.6577769615186,3.7735252246757036,0.0885065319672201,0.3402283488083593,0
239.3576073132981,83.0474347810005,1017.1567343002895,13.145036420929362,0.23333769864790435,1.0,1
20.910671680049166,77.53977726404982,1005.2296351479583,4.040138317251237,0.07150879562923991,0.3897553630135912,0
215.28285079478923,70.16409613863885,1009.0452618232486,5.576625581358204,0.12369367097894529,0.7358693194677198,1
20.76410638484604,68.45324781017192,1014.2512642865886,1.9407565554698305,0.09641772084121579,0.23561610086614942,0
34.67688299723875,78.04899150141017,1009.029253185368,0.30139781157811146,0.3712915908439202,0.3586967165451357,0
116.86252465681687,72.64714963719237,997.848345333949,3.8905296359471038,0.0318321761987108,0.5736231263119659,0
87.92073191359731,89.61584060464281,1015.9236152157837,0.8892410472695669,0.07463142851946378,0.34027265779737303,0
60.85383165885055,59.78134077258815,1018.2616858170563,1.4745102829159877,0.33427047671467297,0.3134091423182348,0
233.357190269492,70.26993192782291,1020.4089979667625,3.643072112952096,0.506935911107674,0.799647440446041,1
26.248634405102894,83.35502972473104,1022.3874425102119,7.054838431291907,0.5015769188874858,0.5053456765507462,0
73.91461002798299,72.46627280687615,1004.7163842452412,1.9980499862311651,0.15205439559330305,0.4181303048953833,0
127.36975452494524,80.0973900294147,1020.8475633162188,9.779528887862242,0.3962306970598965,0.7243116303383593,1
102.81904551025158,79.87932713123125,1001.5821701629893,2.201304637661091,0.21386175814707026,0.48685161351669987,0
49.25447856009797,63.62738525854866,1016.5715877394116,0.3920706923805245,0.11662970599804079,0.25892377913390613,0
50.78552919827184,54.689984051473026,1005.9130063577172,2.1921343730340572,0.4411997550643523,0.3770391265825639,0
151.08499611293865,58.78325440421948,1017.1830972450666,5.911819655273346,0.3981361480519814,0.6092120481594181,1
155.9345659432885,53.743503447437675,997.921460668029,2.316864250253193,0.1138471828517821,0.4638212832956962,0
104.78494164144283,42.16022878505267,1018.4272967122358,4.132067461851088,0.36540509977946495,0.47947358028588705,0
40.45859685827615,86.3764204615218,1005.1332044455809,2.381937973414175,0.036559850765621536,0.3499955047413007,0
52.151694595584445,41.70965489697505,1017.8284323128473,2.3693347955863424,0.46570096664896593,0.29619941418273193,0
81.99140942317639,97.92190337018897,1016.7274147013513,1.005415165225689,0.18581188818751634,0.41946307196639293,0
91.13852869591112,62.083190025841915,1016.8541292211356,0.6741611987427585,0.7013023533308315,0.3960803759057096,0
123.87180592390443,65.82467025671208,1013.4760134454363,0.98101056274984,0.3520437108946883,0.4907108241402407,0
70.95136113215898,47.27659751385555,1001.3283898817238,1.7439475485631453,0.422148394200684,0.3304553916765042,0
148.77561162511105,75.76850280913102,1027.9033004762846,4.975728655224075,0.47990346885592866,0.6575329383773204,1
147.64739143372566,66.08661595769802,1011.7005582500145,5.29811915928195,0.3342890608580433,0.5948324986031578,0
199.19768415392622,70.91646452933648,1011.6755309855341,0.5351481106757718,0.256733288558445,0.6263630659884253,1
84.69649146184788,58.19314674519601,1026.8483897569731,2.4146164805887054,0.5060719784584072,0.4086510715955615,0
106.05844210133195,77.21223659783688,1004.1105870027537,1.613705304325419,0.26172006275882176,0.5461688723670535,0
75.21176033070492,57.641238890738485,1012.5251683538155,2.5384456427679085,0.3440004416494454,0.3543216420709641,0
40.88973412584995,71.18149344456012,1014.6975906478722,3.129164256290704,0.5834035279842208,0.38407699418275143,0
304.5048109917565,76.92972566343228,1010.6825056016241,0.9838959393731026,0.15838127985042952,0.8147751194754425,1
182.670836400452,91.76963569450449,1015.7325388338712,7.548908940145887,0.3795427445058297,0.8082513545050027,1
145.59214642259417,82.08851414666175,1007.1869345378848,8.220859738905062,0.47168565894837106,0.8266945588075467,1
82.54530463460951,71.34818680603222,1012.3180669726438,0.33399405887735434,0.5444342011900993,0.27440653144894933,0
37.79740521054802,69.88047962708178,1014.3126799172826,3.6422561042882684,0.2991132244423599,0.39800480908603564,0
163.45469547766015,74.70118078995773,1026.6701688224366,0.10139038019752422,0.5062363581354564,0.5254343746764977,0
74.1966895351419,81.50068174198331,1029.5619910565147,0.1430482960936188,0.14673077262387682,0.3538760769578187,0
112.93081588611574,58.835323183643396,1014.6949958375604,9.495999065984686,0.49537865299019923,0.6570964815879486,1
51.98452260282366,83.54814001196847,1024.9923755660923,3.5608862797660015,0.41524922910230927,0.4244322125824599,0
100.16708758224932,55.945086566199365,1005.7491782722741,1.177091255038273,0.31690258811171135,0.3862001976015663,0
54.70660313101226,76.84469586938036,1035.5131797375184,3.3248759682448723,0.5105035943927857,0.384516241836525,0
56.475975988335136,78.12140695862806,1010.5528176383607,5.609196450405125,0.2285749828415008,0.4433574556116752,0
99.22746891250883,59.926523679991305,1012.671677927527,6.141584728627455,0.3566352747606429,0.6432729834154849,1
20.45327375469543,46.86429087330605,1018.3204369759735,0.06219970434504983,0.6830201611052958,0.20534627597522273,0
21.49845393040603,66.03146451093522,1021.5253212088495,5.115006495806094,0.33262711025801145,0.3630153603585121,0
45.02872189514607,30.55193747111351,1011.2855751053053,5.756107973794275,0.47591200833889535,0.4384034329710145,0
70.30075772755295,67.32453534188389,992.9180018923399,2.7158313517395367,0.6558996412729706,0.45832205323981096,0
151.85964564431436,51.27639124820683,1019.5586282450237,1.961224704754828,0.1097588517215021,0.4799371591757178,0
73.42981581675016,100.0,1003.8990596090197,0.3529704764056625,0.22700710063918278,0.3741448904516254,0
82.14401871197542,85.88042839637109,1020.7420608986157,0.8217866071348036,0.2482530909294936,0.370530466464539,0
66.05472716907094,71.08299292374568,1020.5231136863853,2.02288866295836,0.21276044645940778,0.4558330626082382,0
105.94872648693259,89.98615087631073,1014.9257950213937,6.009213384200765,0.27710023018869234,0.5557122011983936,0
40.52897793633623,80.57552661001942,1022.0430693126261,4.8757013913942,0.1322734978509159,0.35314461483076454,0
76.50819670005414,52.54690239165672,1008.0968853161671,2.0551179008142655,0.16771904137866595,0.3082254436198171,0
112.0462396286289,60.618462970005645,1026.7476313561606,4.620113691151131,0.12298923125338895,0.4432738001136812,0
98.65154041163018,85.44200512338995,1014.6293366441951,4.353886167802608,0.3146273416208125,0.5437497371176875,0
84.14881498212914,55.59193849612936,1011.1467664364872,2.5954767300548536,0.33147423377141005,0.43330377338691917,0
84.92549187731582,75.92977079981279,1024.4127144116376,0.746636083081093,0.13931760729867287,0.3379364271576346,0
119.78951634058863,80.12136996355082,1006.3481456677747,1.2831494921361233,0.3079528658024503,0.4349449550190033,0
313.9099598439474,66.09034995917312,991.9523514179665,0.5376116460820489,0.2759216128617789,0.8488720106884952,1
42.96684166760844,72.28494834173189,1000.5233606297079,0.021528581456951065,0.3301343729567488,0.2770365297836259,0
319.6676163392528,82.47690887943598,1027.3507865395457,0.2518586793422574,0.21894663534059322,0.6992804453694608,1
41.2894805664643,81.76134448618711,1015.499602343816,4.276673142772926,0.4017251778324137,0.3264090352516833,0
7.675674763949053,76.72265990771406,1014.7014198809862,0.10217895352082425,0.20320124816437682,0.22178531218044745,0
53.79450047265792,69.80568477575643,1022.1074235364772,1.5317401558342811,0.11605745276545508,0.3813966222847149,0
107.39746304176754,78.81033657629848,1015.9555872552379,12.759387537622995,0.15349349785233746,0.7801105690152901,1
272.57984079901024,39.676955729451656,1010.2481212134007,4.757738692103748,0.6528011531873645,0.8470609320233128,1
37.75320841760743,92.13369444532056,1008.6138021148765,4.16630351339817,0.1847656209846853,0.4092341023713939,0
119.29040478013924,68.01164020539872,1001.2457427426524,0.9635460163190126,0.10653622245585392,0.4522849709570569,0
23.86199723249696,58.975489769849204,1002.3305064588255,3.079406966120679,0.27019503609215023,0.22917886818842864,0
266.2694844150105,78.99195877937761,1014.7471073275855,2.071722566737612,0.17968914645152192,0.7858849045440154,1
185.00399055052762,78.57144427369724,1011.442986685325,2.933097680522262,0.39744701280826034,0.6568368195564777,1
56.568792992840535,55.353601124626906,1017.8806992218417,1.7171251514009567,0.1931326572868794,0.2860010924158187,0
204.83463955391582,71.0130966860492,1012.1422937912868,2.271221124951115,0.22840666085984856,0.6149267510040213,1
76.15631886556034,70.56002615666068,1002.3601467808785,13.369280617784625,0.19449003586643798,0.722193560865792,1
191.4910306334837,69.58124614048779,1015.4560856061515,1.1983575078432596,0.650671862864012,0.5833346260388681,0
83.6722711746175,94.36029699208966,1014.856061628576,0.7317718279752619,0.3571566179498302,0.3920739178042482,0
86.40285263388972,69.69766995479006,1013.1726325765467,1.785310091629408,0.09308790088256776,0.4046752399432968,0
57.52694396512139,68.05142902752293,1014.5723276568899,2.2290329794879606,0.2487087468087756,0.3501962613177347,0
130.35042707382814,59.79448350265217,1032.656922965543,0.26855610809522845,0.5130536738654123,0.3679165814992157,0
91.34206402831549,57.62740718911401,1001.0815222978122,4.919258744227482,0.30701540751936074,0.5293335519110959,0
121.1462972410616,75.880638728778,1003.4280487794432,1.6448182280168657,0.024986470998437173,0.42234227610336716,0
18.352686924648626,62.95269865745625,995.9811865548373,1.5991463871927767,0.15768890479455241,0.24858265406933044,0
196.0065370297258,67.1810593479889,1013.9256105401408,3.226209744811927,0.38363208883188904,0.6496176837935203,1
228.91455796558122,72.97252724773381,993.6401959678517,4.451646598663273,0.5175191478720683,0.7879264185535829,1
91.02532944155841,70.95534178911042,1015.2417076616791,12.793321741253713,0.42093058208609807,0.8082996968352941,1
299.6853320952446,72.02441585373141,1012.4381769262334,0.5717375869054694,0.1202866082863653,0.7316334503962699,1
255.7520828205573,71.9697524974008,1007.2613946191526,1.2719063253079668,0.5391261501977888,0.7521384443849847,1
132.3195920766498,79.36900777336083,1017.7189149867013,0.5526963096294631,0.14842373275054804,0.41358530353461104,0
206.57473160181294,100.0,1015.965945436741,6.3822428314324124,0.07082937388032444,0.8270605605854048,1
172.0262124128249,88.4396603786196,1029.0509722872082,2.3854947928790056,0.12287638420562556,0.5069501225018513,0
13.556485045184651,64.5656484403307,1019.1304977096556,5.7405631645182655,0.5039305625259768,0.3324963087825937,0
67.12481594729732,88.2326020753462,1012.3686527050941,12.644515243560484,0.14449770396669817,0.786021118769216,1
138.76153867798683,54.19313803986182,990.1869141391049,2.3969012774020544,0.5370963838840812,0.42185872442886,0
238.86286491892724,61.506136466108956,1022.2963718302185,0.3772061051797137,0.39677150439339715,0.6327537052823562,1
22.222195915717627,80.60324381899979,1022.3767603523968,1.3448096428075305,0.15433313545979796,0.23678526352063728,0
14.649453599078901,80.13799611906194,1026.2363727703694,0.11058111034583651,0.29466692318020915,0.23712760541162417,0
79.79892471284485,79.02304027770407,990.1225254187732,5.677411370863052,0.27791423286339223,0.47766715226621453,0
8.4431422697952,61.14553172242604,1015.0508375236758,0.054146539524508625,0.0895542298157519,0.1574345683003645,0
77.71201721150092,61.24834335308376,1019.5854106620745,2.6908248437379614,0.28755676986228246,0.3657335260057992,0
109.3077258485468,71.96727164125662,1025.0156262015332,0.3365958129161447,0.1656193342578483,0.3349698333320653,0
36.19628977614956,66.2156540744408,1019.0189784562308,0.022759639805494426,0.2377478505552439,0.1962370385533058,0
